TERYT4;GENDER;AGE_GROUP;PREDICTED_CASES
3064;M;<75-84>;3.753565966
3064;M;85+;2.001555194
3201;K;<0-44>;2.496556823
3201;K;<45-54>;4.77690331
3201;K;<55-64>;8.123100534
3201;K;<65-74>;4.382570463
3201;K;<75-84>;2.602817327
3201;K;85+;0.961784463
3201;M;<0-44>;0.512642012
3201;M;<45-54>;0.519488594
3201;M;<55-64>;0.86896235
3201;M;<65-74>;0.822582681
3201;M;<75-84>;0.504783421
3201;M;85+;0.211308449
3202;K;<0-44>;2.630121459
3202;K;<45-54>;5.362841171
3202;K;<55-64>;8.608318048
3202;K;<65-74>;4.623323546
3202;K;<75-84>;2.713549951
3202;K;85+;0.856617624
3202;M;<0-44>;0.556876367
3202;M;<45-54>;0.57899354
3202;M;<55-64>;0.974399684
3202;M;<65-74>;0.972871943
3202;M;<75-84>;0.579632036
3202;M;85+;0.258610381
3203;K;<0-44>;3.076528101
3203;K;<45-54>;6.139432386
3203;K;<55-64>;10.52923165
3203;K;<65-74>;5.386155404
3203;K;<75-84>;3.179883701
3203;K;85+;0.963941626
3203;M;<0-44>;0.706088978
3203;M;<45-54>;0.776005489
3203;M;<55-64>;1.299715197
3203;M;<65-74>;1.218909412
3203;M;<75-84>;0.766010153
3203;M;85+;0.323933173
3204;K;<0-44>;4.389414414
3204;K;<45-54>;8.119876597
3204;K;<55-64>;14.33041504
3204;K;<65-74>;7.057183343
3204;K;<75-84>;4.140118966
3204;K;85+;1.314059895
3204;M;<0-44>;0.797350572
3204;M;<45-54>;0.804533362
3204;M;<55-64>;1.345202481
3204;M;<65-74>;1.282958196
3204;M;<75-84>;0.732490376
3204;M;85+;0.347669445
3205;K;<0-44>;3.048494931
3205;K;<45-54>;6.175607606
3205;K;<55-64>;10.2350539
3205;K;<65-74>;5.175914505
3205;K;<75-84>;3.038082936
3205;K;85+;1.057335396
3205;M;<0-44>;0.711511028
3205;M;<45-54>;0.759582837
3205;M;<55-64>;1.282480538
3205;M;<65-74>;1.136422503
3205;M;<75-84>;0.67878626
3205;M;85+;0.308224094
3206;K;<0-44>;4.387985264
3206;K;<45-54>;8.56197791
3206;K;<55-64>;14.60308781
3206;K;<65-74>;7.346074281
3206;K;<75-84>;4.268472558
3206;K;85+;1.216607386
3206;M;<0-44>;0.840839108
3206;M;<45-54>;0.876896687
3206;M;<55-64>;1.487775778
3206;M;<65-74>;1.368286786
3206;M;<75-84>;0.833227931
3206;M;85+;0.334926498
3207;K;<0-44>;2.29218921
3207;K;<45-54>;4.860909125
3207;K;<55-64>;9.194270251
3207;K;<65-74>;4.464511505
3207;K;<75-84>;2.495291692
3207;K;85+;0.781078054
3207;M;<0-44>;0.503743535
3207;M;<45-54>;0.562547268
3207;M;<55-64>;1.055685638
3207;M;<65-74>;0.939882839
3207;M;<75-84>;0.571916457
3207;M;85+;0.229814107
3208;K;<0-44>;3.891847864
3208;K;<45-54>;8.469718959
3208;K;<55-64>;14.67824321
3208;K;<65-74>;8.183096009
3208;K;<75-84>;4.422634292
3208;K;85+;1.3002301
3208;M;<0-44>;0.764396678
3208;M;<45-54>;0.854024406
3208;M;<55-64>;1.446970389
3208;M;<65-74>;1.507300424
3208;M;<75-84>;0.966076862
3208;M;85+;0.397482691
3209;K;<0-44>;3.400878945
3209;K;<45-54>;6.856381017
3209;K;<55-64>;10.48514076
3209;K;<65-74>;4.986105766
3209;K;<75-84>;2.902095017
3209;K;85+;1.038501743
3209;M;<0-44>;0.694784985
3209;M;<45-54>;0.745986107
3209;M;<55-64>;1.179509645
3209;M;<65-74>;1.049575889
3209;M;<75-84>;0.60815889
3209;M;85+;0.237174036
3210;K;<0-44>;3.477027205
3210;K;<45-54>;6.953089566
3210;K;<55-64>;12.12298505
3210;K;<65-74>;6.386000538
3210;K;<75-84>;3.647255843
3210;K;85+;1.200687988
3210;M;<0-44>;0.67323488
3210;M;<45-54>;0.713220472
3210;M;<55-64>;1.204887011
3210;M;<65-74>;1.140959574
3210;M;<75-84>;0.721347057
3210;M;85+;0.299636467
3211;K;<0-44>;4.351907571
3211;K;<45-54>;8.410854136
3211;K;<55-64>;13.00350349
3211;K;<65-74>;5.004665378
3211;K;<75-84>;2.497502748
3211;K;85+;0.723082653
3211;M;<0-44>;0.566460346
3211;M;<45-54>;0.566684211
3211;M;<55-64>;0.920043317
3211;M;<65-74>;0.761190637
3211;M;<75-84>;0.363043077
3211;M;85+;0.137631974
3212;K;<0-44>;2.059735515
3212;K;<45-54>;3.988022723
3212;K;<55-64>;6.798614282
3212;K;<65-74>;3.85278068
3212;K;<75-84>;2.331930738
3212;K;85+;0.655177461
3212;M;<0-44>;0.486208142
3212;M;<45-54>;0.513664322
3212;M;<55-64>;0.844362958
3212;M;<65-74>;0.857616807
3212;M;<75-84>;0.503886398
3212;M;85+;0.232902983
3213;K;<0-44>;2.892328513
3213;K;<45-54>;5.775155692
3213;K;<55-64>;9.212363522
3213;K;<65-74>;5.201521308
3213;K;<75-84>;3.060209382
3213;K;85+;0.990474829
3213;M;<0-44>;0.662445561
3213;M;<45-54>;0.697848368
3213;M;<55-64>;1.149557789
3213;M;<65-74>;1.109418705
3213;M;<75-84>;0.661841789
3213;M;85+;0.296194889
3214;K;<0-44>;6.340452046
3214;K;<45-54>;12.74241152
3214;K;<55-64>;22.4293857
3214;K;<65-74>;11.08488128
3214;K;<75-84>;6.635686614
3214;K;85+;1.996089232
3214;M;<0-44>;1.238244421
3214;M;<45-54>;1.267749136
3214;M;<55-64>;2.209150765
3214;M;<65-74>;2.134216854
3214;M;<75-84>;1.367684983
3214;M;85+;0.594569695
3215;K;<0-44>;4.124798056
3215;K;<45-54>;8.246649793
3215;K;<55-64>;14.36067761
3215;K;<65-74>;8.06974572
3215;K;<75-84>;4.458742632
3215;K;85+;1.373579209
3215;M;<0-44>;0.760686821
3215;M;<45-54>;0.823012616
3215;M;<55-64>;1.338943305
3215;M;<65-74>;1.425927639
3215;M;<75-84>;0.855320517
3215;M;85+;0.417150442
3216;K;<0-44>;2.403571485
3216;K;<45-54>;4.984487888
3216;K;<55-64>;8.410714656
3216;K;<65-74>;4.272523483
3216;K;<75-84>;2.768524667
3216;K;85+;0.920547871
3216;M;<0-44>;0.568135286
3216;M;<45-54>;0.60607612
3216;M;<55-64>;1.069902876
3216;M;<65-74>;0.968340102
3216;M;<75-84>;0.633899939
3216;M;85+;0.311467072
3217;K;<0-44>;3.016299694
3217;K;<45-54>;6.007453417
3217;K;<55-64>;10.22778042
3217;K;<65-74>;5.410778409
3217;K;<75-84>;3.014885519
3217;K;85+;0.91016444
3217;M;<0-44>;0.591609279
3217;M;<45-54>;0.614282679
3217;M;<55-64>;1.048152839
3217;M;<65-74>;1.021244864
3217;M;<75-84>;0.574993163
3217;M;85+;0.287212378
3218;K;<0-44>;1.891746224
3218;K;<45-54>;3.808687137
3218;K;<55-64>;6.536270529
3218;K;<65-74>;3.421501729
3218;K;<75-84>;2.369190592
3218;K;85+;0.714359497
3218;M;<0-44>;0.408617054
3218;M;<45-54>;0.443977553
3218;M;<55-64>;0.753553367
3218;M;<65-74>;0.673836252
3218;M;<75-84>;0.479115306
3218;M;85+;0.207116179
3261;K;<0-44>;6.275874836
3261;K;<45-54>;12.47952921
3261;K;<55-64>;26.34565947
3261;K;<65-74>;15.69137923
3261;K;<75-84>;8.891674512
3261;K;85+;2.368523416
3261;M;<0-44>;0.595933177
3261;M;<45-54>;0.581617851
3261;M;<55-64>;1.125826498
3261;M;<65-74>;1.368170771
3261;M;<75-84>;0.960666245
3261;M;85+;0.441991776
3262;K;<0-44>;25.73651315
3262;K;<45-54>;50.1302768
3262;K;<55-64>;101.9904032
3262;K;<65-74>;59.84872803
3262;K;<75-84>;36.95139548
3262;K;85+;11.62490636
3262;M;<0-44>;1.845018071
3262;M;<45-54>;1.85524338
3262;M;<55-64>;3.569188676
3262;M;<65-74>;4.052282345
3262;M;<75-84>;3.134394392
3262;M;85+;1.564439197
3263;K;<0-44>;2.30961327
3263;K;<45-54>;5.471911255
3263;K;<55-64>;10.58429641
3263;K;<65-74>;6.458600216
3263;K;<75-84>;3.219325338
3263;K;85+;0.631122855
3263;M;<0-44>;0.184960537
3263;M;<45-54>;0.213863284
3263;M;<55-64>;0.395873486
3263;M;<65-74>;0.48535467
3263;M;<75-84>;0.291113555
3263;M;85+;0.088960252
